file_name,f0_mean,f0_std,centroid_mean,zcr_mean,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
Voice736.wav,215.722,51.864,787.17,0.056,female,88.552,-2.327,21.015,13.286,-0.754,-5.308,-8.369,-3.944,-4.538,-2.291,-0.102,-2.944,-7.65,-7.786,-4.596,-4.261,-4.691,-5.181,-4.385
11436996440269395366.wav,221.857,59.409,961.224,0.078,female,95.388,-19.084,21.494,-0.469,-13.816,-1.66,-5.232,-1.655,-2.692,-6.798,-2.883,-3.646,-9.51,-3.966,-4.46,-7.939,-2.786,-4.732,-4.172
Voice805.wav,190.981,57.052,915.164,0.073,female,91.833,-17.024,15.392,9.794,4.945,0.173,-7.691,-1.661,-1.924,-3.109,-3.192,-5.202,-6.302,-2.651,-2.051,-4.942,-2.821,-3.52,-5.796
17919587020626906995.wav,174.184,68.985,843.855,0.08,male,95.76,-11.482,11.908,2.221,-14.376,-4.623,-5.472,-7.551,-6.796,-2.053,-4.105,-5.67,-0.651,-3.67,-1.936,1.517,-2.401,-1.474,-0.045
16041172029646220689.wav,162.192,73.333,859.848,0.089,male,98.345,-10.743,-3.741,4.789,-11.066,-5.011,-3.118,-8.859,-2.837,-0.478,-4.018,-1.35,-0.186,-2.184,-0.814,-0.099,-1.1,-0.353,-0.104
14927084587715023608.wav,131.217,42.993,994.351,0.088,male,89.564,-10.178,25.398,0.697,-7.911,-0.231,-3.22,-0.783,-1.346,-1.984,1.121,-0.246,-1.083,-0.355,-2.475,0.251,-0.189,-1.212,1.589
13185530788170077960.wav,192.142,49.991,832.596,0.065,female,90.34,1.997,20.674,-0.024,-10.422,-4.113,-5.225,-5.359,-4.079,-3.479,-1.774,0.403,-5.007,-4.71,-3.475,-4.42,-1.67,-2.171,-2.582
17202460825285026468.wav,203.552,52.082,1107.675,0.093,female,75.358,-15.591,11.136,-7.777,-7.694,-8.257,-8.229,-2.477,-1.951,-5.188,-2.237,-0.887,-6.648,-2.451,-3.06,-4.296,-2.26,-4.42,-3.865
Voice723.wav,197.825,41.641,713.34,0.048,female,97.494,-2.737,21.331,19.738,-0.519,-2.42,-7.206,-7.728,-2.976,-0.989,0.578,-0.885,-7.797,-8.518,-5.373,-5.271,-4.447,-4.88,-4.658
Voice632.wav,222.368,52.24,759.845,0.058,female,94.206,-6.11,21.478,14.228,-7.419,-7.706,-10.038,-6.675,-0.26,-3.191,-8.841,-6.248,-6.466,-3.657,-2.242,-9.843,-6.296,-2.805,-5.685
3666090636866823510.wav,174.408,57.209,963.038,0.089,male,99.339,-22.329,-0.186,9.43,-12.028,-3.616,-2.839,-8.097,1.003,-2.046,-7.88,0.171,-0.617,-4.893,-1.913,-1.996,-2.687,-1.911,-1.232
Voice598.wav,217.309,49.524,756.924,0.057,female,99.169,-11.162,13.356,9.459,-2.272,-3.888,-5.021,0.032,-1.234,-5.933,-6.821,-3.706,-7.741,-9.432,-5.943,-6.682,-4.867,-4.084,-6.261
9560648307275743073.wav,140.353,31.146,868.545,0.066,male,108.657,-16.313,20.268,-3.726,-3.137,5.422,-5.145,1.04,-2.252,1.38,-0.161,-1.129,2.256,-3.108,-0.061,-1.075,-3.099,0.816,-1.528
18050158355996633570.wav,215.456,55.688,928.89,0.08,female,97.263,-20.12,16.273,1.731,-12.145,-1.551,-5.301,-2.305,-3.797,-4.472,-0.766,-4.613,-5.737,-3.585,-5.315,-3.94,-3.406,-5.152,-3.588
9608837342637783190.wav,218.707,58.622,972.636,0.073,female,89.54,-20.136,25.845,2.555,-6.621,5.774,-9.993,-6.83,0.925,-5.459,-3.298,-0.75,-7.412,-4.604,-3.779,-5.932,-4.181,-6.132,-4.809
4610664980322135575.wav,135.701,23.595,762.555,0.053,male,113.609,-8.163,26.753,-4.808,-2.969,7.66,-10.43,0.593,2.034,-2.21,0.187,1.287,0.279,-2.346,0.679,-0.874,-3.455,-0.268,-0.179
17156126678248598241.wav,205.163,52.383,1050.1,0.084,female,89.197,-25.555,21.466,-2.85,-11.748,-4.359,-7.498,-5.757,-5.596,-3.894,-6.724,-0.611,-2.611,-3.475,-0.448,-4.324,-2.696,-4.017,-3.601
16620700946053292783.wav,157.908,43.016,881.243,0.067,female,90.668,-3.886,19.189,3.736,-0.942,0.041,-0.618,-3.076,-1.663,-4.651,-4.93,1.844,-4.005,-0.558,0.245,-2.751,-0.148,-2.875,-2.423
Voice727.wav,174.093,47.579,765.889,0.051,female,95.64,-6.209,21.819,18.404,0.663,-3.042,-5.212,-5.451,-2.493,0.736,1.282,0.477,-7.524,-7.34,-4.136,-5.112,-1.797,-4.052,-5.365
11606814859744736681.wav,158.925,39.706,861.906,0.065,female,94.043,-4.421,20.132,0.588,0.434,-0.068,-1.14,-3.799,-1.374,-3.702,-5.873,2.519,-4.309,-0.668,-0.095,-3.416,-0.458,-2.686,-2.305
12103639352778680045.wav,206.168,56.475,876.365,0.064,female,104.76,-17.856,23.66,1.197,-11.759,4.461,-5.066,1.036,1.029,-6.127,-0.246,-2.294,-6.206,-2.139,-2.285,-3.884,-2.646,-3.456,-3.991
5311929562862509639.wav,160.721,67.732,805.928,0.074,male,97.353,-8.512,15.539,2.972,-10.556,-5.101,-8.176,-4.77,-5.891,-4.572,-4.223,-4.151,-0.579,-2.623,-0.96,0.38,-1.42,-0.274,-0.797
1218361676100604937.wav,126.438,17.149,790.619,0.058,male,113.149,-14.567,35.606,3.372,5.839,2.526,-4.359,5.849,-1.31,2.431,-2.612,-1.312,0.944,-5.406,0.52,-0.436,-2.688,1.709,-0.357
10857876664705678437.wav,139.014,18.054,692.606,0.05,male,107.359,-3.122,24.951,14.051,-2.072,1.17,-4.782,-2.109,1.767,-0.362,-1.606,1.644,0.155,-2.881,-0.949,-1.347,0.262,2.779,-0.381
17445786287790186870.wav,221.727,54.374,826.41,0.064,female,87.292,-9.803,22.418,11.358,-13.974,-9.016,-7.321,-9.907,-7.814,-5.895,-9.562,-4.297,-3.23,-7.317,-4.016,-6.226,-6.872,-4.788,-5.918
16842057015743079329.wav,139.419,20.661,679.674,0.05,male,116.75,-3.346,13.79,3.424,-0.497,-0.516,-4.044,2.821,1.684,1.153,-1.584,0.225,0.059,-4.237,0.473,-0.361,-1.336,0.683,-2.736
9366078326659769866.wav,132.071,26.08,810.373,0.061,male,106.099,-5.868,29.685,1.246,0.62,-0.61,-2.91,5.177,-0.229,-0.661,0.183,2.003,-1.79,-2.816,0.958,-1.472,-3.068,-0.082,-1.077
13058418943626314386.wav,150.916,44.672,968.281,0.078,female,87.48,-5.528,29.638,-0.664,-2.599,6.717,-4.266,-2.918,-0.297,-4.017,-1.142,0.988,-5.026,-0.518,-0.054,-1.84,-1.068,-2.228,-1.452
5358838290546461576.wav,143.01,48.256,782.328,0.069,male,107.181,-8.957,8.349,3.935,1.43,3.977,-4.715,-2.731,-0.359,-0.203,-2.163,-2.137,0.704,-0.348,-0.613,0.691,-0.937,-1.122,0.875
16079794214900638710.wav,213.558,50.603,1077.402,0.082,female,73.952,-10.788,16.924,-11.407,-8.847,-9.723,-10.123,-1.657,0.367,-4.769,-5.008,-0.502,-7.069,-2.055,-3.922,-5.307,-2.182,-6.241,-3.216
8042394294343730759.wav,153.102,18.475,794.08,0.059,male,95.608,1.146,28.951,6.498,1.203,1.632,-9.48,-1.997,3.841,-1.932,-4.786,3.287,0.284,-5.297,0.262,-0.578,-1.584,1.567,-1.536
4737875982663246090.wav,168.379,65.316,912.476,0.091,male,90.577,-11.794,2.951,0.771,-8.224,-0.688,-5.533,-6.294,-1.986,-1.581,-3.288,-0.937,2.314,-1.682,-2.543,0.58,-1.379,-2.444,-0.866
14685791525601369753.wav,219.562,62.82,977.463,0.083,female,88.421,-16.733,21.857,2.924,-16.068,0.447,-1.251,-4.394,-4.206,-3.586,-2.898,-4.862,-6.87,-6.396,-5.541,-5.668,-4.614,-4.359,-4.031
1418925214672792354.wav,132.281,17.617,758.987,0.055,male,116.708,-20.717,32.134,8.177,-1.296,4.229,-7.6,1.99,0.252,0.515,0.042,-2.325,0.565,-2.934,-2.576,0.074,-1.554,-0.892,1.164
3435462968897124733.wav,134.923,18.791,717.012,0.045,male,107.921,-10.582,32.276,9.97,-1.348,6.857,-7.177,-0.835,3.437,0.471,-0.493,-0.663,-0.169,-1.43,-0.529,-0.188,0.2,1.906,-0.752
11225779601363595186.wav,158.67,44.209,1037.178,0.086,female,87.005,-9.091,29.564,-3.284,-5.947,-0.959,-0.387,-6.868,-2.601,-3.182,-4.732,3.272,-6.615,-0.653,1.226,-3.563,0.65,-2.728,-2.345
15510898623013682267.wav,135.005,21.838,685.021,0.053,male,111.947,-1.251,16.558,5.015,-1.92,2.309,-5.941,1.007,1.269,-2.236,0.606,1.489,-0.502,-2.928,-0.576,-1.099,-2.429,0.26,-1.579
17772393469746141160.wav,152.603,42.213,1005.038,0.074,female,86.772,-6.567,25.578,-4.744,-2.297,5.583,-3.189,-2.454,1.365,-8.415,-1.828,3.128,-4.904,-0.299,-4.264,-0.553,2.499,-2.641,-1.25
15366836895978634935.wav,155.564,20.974,814.5,0.06,male,93.731,-1.717,29.315,8.98,-1.583,-0.265,-8.858,-2.708,3.374,-2.593,-3.526,2.147,-2.065,-4.282,0.024,0.05,-0.746,0.961,-1.573
7138990306751181993.wav,163.463,76.225,922.818,0.084,male,93.137,-16.332,0.659,5.368,-9.25,-2.911,-3.566,-7.542,-4.353,-2.239,-4.104,-3.485,-1.551,-2.37,-1.764,-0.623,-1.435,-1.034,-0.165
12524645950806936930.wav,133.852,54.81,821.176,0.061,male,94.472,-5.826,24.329,5.216,-5.721,-0.921,-3.833,-1.686,-0.189,1.039,-1.94,-0.426,0.186,-2.265,-0.864,-0.169,-0.232,0.513,1.208
14696401024329590430.wav,129.631,26.92,787.21,0.053,male,106.21,-12.263,30.886,8.176,3.726,0.712,-6.363,4.12,-2.621,-1.562,-2.335,-1.112,1.704,-3.543,-0.014,1.551,-0.402,0.398,-0.354
Voice745.wav,196.513,56.795,773.498,0.057,female,90.1,-2.222,17.904,13.793,-1.194,-3.643,-6.413,-3.133,0.842,-2.86,-3.019,-0.141,-6.368,-6.358,-4.843,-6.397,-2.756,-3.613,-4.69
12716297127818830726.wav,137.923,23.629,626.616,0.044,male,122.117,-7.733,15.913,7.248,-2.531,2.63,-0.258,0.253,1.564,1.452,-1.583,0.238,0.456,-1.983,0.331,-0.328,-2.11,0.363,-0.321
3185180115529094119.wav,136.646,14.756,806.928,0.063,male,99.786,-1.73,35.462,9.207,-4.424,-4.387,-6.306,1.135,-2.406,0.777,0.287,0.228,2.295,-3.999,-0.698,-0.758,-4.108,-0.81,-1.264
Voice667.wav,207.839,66.425,852.112,0.072,female,85.494,-6.489,23.611,10.566,-5.062,-0.316,-7.016,-5.509,-1.941,-6.201,-7.942,-3.961,-1.913,-2.151,-5.35,-6.92,-2.051,-1.296,-3.2
Voice153.wav,175.826,40.297,810.343,0.058,male,87.018,-10.119,26.085,12.038,-3.999,2.018,-3.614,-1.806,-0.125,-4.083,-6.432,-1.053,-2.102,-6.413,-2.27,-3.276,-4.364,-2.162,-4.39
15569428094794942109.wav,210.084,48.587,1130.675,0.091,female,74.845,-12.954,20.191,-9.391,-10.904,-8.525,-9.644,-1.98,-1.62,-4.533,-5.481,-1.999,-7.104,-2.353,-0.892,-4.006,-2.465,-5.698,-4.252
15804828158527519156.wav,212.283,63.849,1065.943,0.085,female,79.061,-11.734,16.054,-13.764,-10.527,-8.281,-6.914,0.779,-2.701,-5.054,-3.948,-0.062,-5.974,-1.487,-1.89,-5.876,-3.214,-5.996,-3.697
9450383883914272617.wav,199.843,73.41,871.526,0.064,female,83.411,-7.878,18.133,1.922,-9.633,1.282,-3.523,-1.972,-1.247,-5.811,-2.001,-1.529,-6.363,-4.246,-3.706,-4.544,-4.386,-4.163,-2.833
16152470523382545816.wav,157.638,43.24,855.381,0.076,male,105.126,-12.249,4.079,11.827,-8.339,-1.911,1.923,-6.812,-1.755,2.591,-1.964,1.662,1.451,-2.599,0.478,-2.069,-4.037,-1.284,-3.446
8831567165509891893.wav,144.137,35.938,819.114,0.079,male,95.566,-8.112,11.458,7.628,-8.237,1.872,-4.804,-5.875,1.059,-2.654,-1.917,0.875,-0.526,-1.254,-1.336,-1.645,-2.112,-1.418,-1.003
12203336559617831360.wav,168.502,68.073,924.674,0.089,male,94.982,-16.555,-0.459,6.055,-14.55,-6.221,-4.294,-9.396,-2.067,-0.712,-4.0,-1.609,-0.931,-2.249,-2.238,-2.109,-1.337,-0.917,-1.052
14137002687801318487.wav,157.168,38.068,988.619,0.084,female,87.86,-3.451,28.794,-2.899,-6.741,-3.978,-3.365,-3.694,1.495,-4.482,-2.558,6.653,-8.001,-2.788,-0.556,-2.536,1.995,-3.88,-2.426
13139864562937604204.wav,193.566,79.048,1032.698,0.085,female,84.212,-21.21,15.165,1.984,-9.488,-3.201,-4.731,-1.443,-6.4,-8.826,-1.775,1.011,-3.418,-2.91,-2.822,-4.461,-2.656,-2.151,-3.271
8417681840090753916.wav,176.745,69.11,953.732,0.089,male,87.162,-14.487,-0.207,1.609,-5.855,0.527,-3.561,-5.944,-2.703,-1.166,-5.211,-5.525,-1.424,-2.364,-1.494,-0.806,-2.755,-0.634,-0.246
7859461945174656471.wav,142.392,26.401,749.546,0.052,male,109.765,-4.739,25.177,-1.51,-3.097,6.837,-6.839,-0.422,2.936,-0.352,-1.869,0.28,-1.159,-3.933,-0.345,-1.73,-3.494,-0.233,-0.624
87537653795294898.wav,177.822,62.08,926.006,0.091,male,93.377,-18.389,-10.017,5.514,-9.112,-8.714,-3.662,-5.445,-5.205,-2.914,-3.848,-3.951,-1.349,-1.933,-2.655,-0.6,-0.901,-2.508,-1.892
15853728299902456465.wav,152.14,25.279,807.965,0.063,male,102.996,-7.209,23.337,6.257,-3.322,2.818,-10.186,-1.443,3.501,-4.49,-3.429,0.249,-1.303,-2.881,-1.34,-0.99,-1.354,0.22,0.092
14579431465851821378.wav,177.748,77.709,1067.45,0.103,male,87.523,-21.971,8.316,-1.295,-12.635,1.842,-4.855,-6.867,-3.634,-2.398,-2.36,-2.871,-1.308,-2.015,-0.322,-0.291,-2.653,-0.741,-0.995
Voice841.wav,188.175,40.281,761.848,0.048,female,91.941,-3.332,25.085,15.478,-3.028,-0.66,-7.084,-2.85,0.289,-5.631,-5.484,-4.578,-5.596,-1.588,-1.85,-6.003,-4.934,-4.452,-4.166
18431407493149634382.wav,131.676,51.874,937.757,0.079,male,92.654,-8.09,24.218,3.539,-5.715,-2.934,-2.752,0.804,1.027,1.106,-1.058,-0.459,-1.16,-2.138,-1.898,-0.84,-0.28,-0.558,1.41
12436834201861157500.wav,144.749,16.652,732.055,0.056,male,101.335,-0.929,24.91,12.063,-3.411,-2.212,-5.143,0.664,2.512,-1.706,-4.467,1.463,0.37,-3.071,0.766,-1.732,-0.528,1.355,-2.024
Voice516.wav,196.689,52.953,855.451,0.057,female,90.709,-7.957,30.346,11.574,-4.106,0.693,-6.232,-3.849,-2.782,-6.732,-6.433,-3.235,-4.374,-2.718,-2.545,-6.673,-4.727,-3.39,-5.195
Voice37.wav,182.203,62.618,1280.845,0.093,female,78.74,-25.253,38.301,0.018,-2.396,7.263,-6.559,2.113,-1.341,-8.614,-2.602,0.236,-4.686,-2.319,-3.083,-5.07,-2.426,-4.319,-4.66
1191562615110395796.wav,173.231,73.846,909.9,0.085,male,92.596,-14.341,5.611,5.345,-7.057,-3.394,-3.394,-6.381,-9.299,-5.336,-6.259,-4.311,1.511,-1.873,-1.196,0.268,-2.682,-1.145,-0.372
13225972473769606997.wav,159.313,43.091,851.043,0.076,male,83.732,-1.789,5.134,4.402,-6.665,0.308,0.733,-6.175,-2.292,1.324,-1.521,0.706,1.219,-2.233,-0.837,-0.349,-3.015,-2.08,-1.544
4239545764464918832.wav,137.567,22.773,1049.54,0.094,male,80.434,-4.742,20.338,1.026,-5.198,2.11,-4.441,0.548,0.291,-1.313,0.077,-1.676,-1.361,-0.86,-0.963,-2.084,-2.474,-0.353,-0.625
11717864893550874533.wav,191.823,53.71,937.673,0.072,female,76.705,1.6,15.393,-1.692,-3.027,-0.181,-5.597,-5.574,-2.103,-2.828,-3.335,-0.655,-4.048,-3.278,-3.134,-3.976,-2.95,-4.246,-3.432
11137677785191992557.wav,161.26,36.801,795.88,0.072,male,96.345,0.433,4.914,6.607,-5.642,-4.408,1.062,-6.72,-5.811,2.391,-3.136,0.584,1.83,-4.354,-0.339,-0.697,-4.289,-2.385,-2.427
13777943114191668261.wav,157.213,57.781,1050.225,0.091,female,85.307,-7.463,25.113,-6.487,-2.957,0.096,-5.004,-3.926,-1.158,-7.711,-5.033,4.584,-5.611,-0.477,0.532,-2.044,0.271,-2.56,-0.576
12861217391595762530.wav,150.6,58.427,1058.25,0.094,female,77.577,-6.022,22.483,-2.427,-6.495,1.302,-2.892,-0.634,1.463,-6.419,-1.97,1.064,-3.61,0.385,-2.146,-1.994,0.498,-1.318,-0.524
15757369757540347757.wav,139.646,18.079,953.292,0.074,male,89.835,-1.69,33.561,3.131,-5.263,1.993,-5.823,-0.312,-0.55,-2.674,-0.361,0.549,-0.565,-1.27,0.146,-3.166,-3.638,-0.477,-2.238
11974077559175477082.wav,170.611,66.663,863.189,0.08,male,85.357,-5.401,14.804,2.915,-11.897,-5.04,-5.175,-7.709,-7.778,-1.37,-4.493,-4.493,0.413,-4.421,-0.99,1.012,-3.502,-0.949,-0.321
16785370308377814355.wav,142.608,28.482,1003.758,0.079,male,93.464,-9.987,34.294,0.199,-6.202,-0.461,-4.212,3.025,-1.234,-0.183,0.072,-0.679,0.439,-1.661,-1.211,-2.075,-2.246,-1.271,-1.462
18410395793022711035.wav,166.867,77.372,913.874,0.081,male,95.646,-14.615,8.405,6.752,-13.728,-2.343,-2.286,-6.735,-2.006,-2.37,-6.423,-4.009,-0.037,-2.764,-3.453,-0.974,-2.096,-2.015,-0.093
14532695340902141710.wav,209.74,52.09,965.333,0.078,female,85.128,-15.924,15.901,3.994,-11.872,-7.108,-6.865,-6.278,-7.937,-6.566,-4.291,-1.069,-2.451,-3.471,-0.915,-3.331,-4.05,-3.491,-6.075
10897240937584198136.wav,220.576,62.255,870.162,0.064,female,94.38,-12.549,16.742,1.763,-11.157,-0.875,-5.348,-2.292,-4.013,-5.427,-0.021,-5.665,-7.996,-4.054,-6.197,-5.059,-3.508,-5.181,-3.11
10673111278818251052.wav,213.932,70.113,956.519,0.08,female,89.532,-15.251,20.881,1.848,-16.318,-0.387,-3.024,-3.043,-2.909,-3.903,-1.001,-5.204,-6.848,-2.843,-5.281,-5.924,-3.837,-5.285,-3.079
10482546065213976754.wav,134.517,24.892,669.688,0.047,male,114.985,-3.26,21.062,3.772,-1.873,2.894,-6.15,1.964,-0.184,0.093,1.588,-0.575,0.643,-3.391,-0.449,-0.192,-2.805,0.43,-2.23
15447065675409296395.wav,129.15,16.876,760.678,0.049,male,115.436,-14.596,33.341,3.509,6.127,1.729,-6.973,4.671,-0.386,1.54,-2.64,0.328,1.5,-4.82,0.017,0.75,-1.749,1.145,-0.101
11733566201752240662.wav,155.618,52.732,992.964,0.081,female,86.601,-8.384,28.057,-1.652,-7.27,-4.629,0.259,-3.38,-0.248,-3.7,-7.314,3.782,-4.252,-0.693,-0.391,-5.55,0.105,-0.257,-2.099
10005577250513770880.wav,153.47,52.071,993.581,0.084,female,84.392,-6.423,31.495,3.549,-10.42,-4.612,-0.017,-3.659,-1.891,-3.027,-3.023,4.383,-5.547,-2.065,0.535,-1.865,2.181,-2.278,-2.36
12403461484633085309.wav,135.716,25.502,988.715,0.078,male,93.539,-13.217,32.501,9.477,0.369,-0.253,-3.386,-2.07,0.285,2.154,-2.377,2.196,0.887,-3.344,0.561,-2.99,-3.255,-0.37,-2.384
4858785018225280015.wav,134.627,23.414,741.563,0.053,male,109.723,-2.856,23.556,-0.462,-1.489,5.961,-7.114,0.568,2.472,-2.385,-0.77,1.391,-1.053,-2.879,0.012,-1.767,-3.1,-0.786,-0.55
16831635770221348819.wav,173.554,67.136,878.575,0.083,male,89.795,-9.446,11.06,0.786,-8.28,-5.482,-9.01,-5.305,-6.08,-2.848,-4.662,-5.598,-0.808,-3.49,-1.396,0.373,-2.389,-0.83,-0.592
11458221556607757072.wav,162.317,56.557,896.092,0.087,male,94.345,-13.59,-2.445,0.48,-9.774,-4.029,-7.058,-8.965,-1.33,2.376,-2.485,-2.592,-0.338,-2.766,-2.367,-1.041,-1.335,-0.86,-0.052
15968106290780529718.wav,203.898,55.253,1031.054,0.082,female,70.214,-2.981,14.817,-10.204,-9.231,-8.928,-8.255,-2.085,-1.76,-2.679,-3.453,-0.683,-5.006,-3.647,-2.484,-4.482,-2.889,-4.02,-3.816
15122817789819553558.wav,147.655,36.479,805.504,0.073,male,110.111,-7.347,-0.29,8.924,-7.545,-1.372,1.551,-7.151,-2.411,3.471,-0.192,1.37,1.143,-2.546,0.097,-0.698,-3.234,-1.374,-2.219
14776438121476817645.wav,219.662,59.785,1055.286,0.088,female,74.921,-14.152,14.729,3.63,-11.838,-5.898,-6.298,-4.313,-5.824,-8.572,-5.161,-1.743,-5.086,-4.263,-0.741,-4.301,-5.074,-2.728,-4.814
1704725031312633599.wav,135.789,52.158,879.637,0.068,male,97.471,-10.253,26.486,4.298,-5.248,-0.928,-2.514,0.573,-2.619,-1.091,-2.454,-0.061,1.328,-2.037,-0.46,-0.939,-1.428,0.951,0.373
11102681187042967774.wav,179.573,73.026,913.057,0.084,male,103.072,-24.084,-0.628,3.298,-12.329,-2.843,-6.868,-11.101,-3.153,-1.297,-6.11,-3.177,0.65,-1.999,0.148,1.55,-1.939,-1.49,-0.98
Voice945.wav,203.089,61.804,873.417,0.067,female,86.004,-9.511,22.568,11.648,-2.531,-0.568,-8.831,-2.49,-0.752,-7.952,-4.984,-3.609,-6.805,-1.86,-2.679,-7.002,-3.557,-4.234,-4.326
6111366825605372525.wav,137.347,18.871,774.07,0.057,male,111.377,-5.746,30.228,-2.068,1.829,1.966,-7.273,4.506,0.079,-0.272,1.838,1.229,-1.042,-1.813,0.853,-1.03,-3.212,0.2,-0.99
17618273474080619150.wav,220.963,50.785,968.257,0.081,female,92.784,-16.363,20.117,0.28,-14.118,0.092,-6.437,-2.826,-4.216,-8.455,-1.656,-5.184,-9.177,-5.071,-5.821,-6.26,-5.119,-6.316,-5.133
11081696830687549384.wav,142.216,31.083,796.59,0.069,male,98.551,-0.359,10.176,18.987,-2.012,-7.182,2.889,-0.65,-3.491,0.949,0.631,1.855,1.256,-0.265,1.074,0.034,-2.323,-1.309,-1.051
10023434250113161377.wav,210.338,51.689,1033.959,0.08,female,80.171,-7.556,17.581,-15.55,-15.315,-7.449,-6.954,-0.559,-1.372,-4.625,-4.8,-1.712,-6.862,-3.183,-3.253,-4.641,-2.9,-6.169,-2.921
16190328774365750129.wav,144.345,37.99,692.753,0.053,male,80.207,13.127,11.08,4.254,-1.05,1.497,-2.697,-2.903,-0.029,-0.027,-2.893,-1.024,1.978,-1.811,-1.479,0.176,-3.185,-1.977,-0.835
Voice662.wav,202.281,57.276,798.014,0.064,female,89.61,-1.945,16.938,11.389,-0.967,-2.96,-6.354,-1.743,-1.025,-4.775,-5.997,-4.088,-2.889,-1.964,-5.215,-7.965,-2.379,-0.925,-3.965
12093408604966267881.wav,142.659,24.75,748.094,0.059,male,107.671,0.629,18.017,0.243,-2.025,-0.281,-4.673,-0.818,2.461,-0.025,-2.985,2.735,-1.664,-4.021,0.454,-2.555,-3.318,-0.31,-0.598
Voice134.wav,180.934,36.905,739.224,0.051,male,91.989,-5.047,22.931,12.162,-8.452,5.384,-2.078,-8.562,-0.159,-3.209,-6.576,-1.069,-3.26,-6.989,-2.644,-4.109,-5.228,-1.59,-4.723
16873703521526396400.wav,137.239,14.288,840.852,0.068,male,101.74,-4.868,36.279,7.71,-0.702,-3.61,-7.74,1.003,-3.233,0.735,0.618,0.441,2.467,-3.575,-0.793,-1.287,-4.245,-0.907,-1.319
11424620317811436699.wav,192.644,54.267,867.886,0.073,female,82.957,2.441,14.598,-5.461,-9.869,1.359,-4.927,-7.858,0.068,-4.105,-3.921,1.412,-4.667,-1.767,-3.222,-4.445,-1.396,-4.592,-3.105
1631833327332673295.wav,177.486,64.919,896.179,0.086,male,92.188,-11.648,0.322,4.25,-10.171,-5.342,-5.601,-9.008,-2.587,0.022,-4.66,-1.413,1.139,-3.469,-2.557,-0.776,-3.146,-2.405,-0.792
12005598485453606764.wav,123.664,20.984,693.283,0.042,male,113.602,-10.97,30.647,6.696,6.036,3.361,-4.375,5.853,1.386,1.987,-2.554,-0.267,1.486,-5.239,0.726,0.788,-2.17,1.337,-0.982
1476716666440261100.wav,153.234,36.587,823.385,0.069,male,98.581,-4.728,6.107,10.697,-4.214,-2.137,0.699,-4.13,-5.686,-0.003,0.454,-0.158,0.425,-1.583,-0.113,-0.639,-2.739,-1.285,-2.249
4908775136177436977.wav,148.605,22.931,819.635,0.059,male,98.503,-9.97,27.732,10.861,-3.359,1.03,-8.503,-0.325,1.812,-0.817,-0.09,-1.989,-2.171,-1.983,-0.797,-0.237,0.564,0.425,-1.687
10090309740273810717.wav,136.565,20.507,728.405,0.051,male,112.412,-5.391,26.665,0.635,-2.306,1.979,-6.176,3.301,-0.683,1.224,1.973,-0.142,-1.167,-4.087,1.46,-1.147,-3.837,1.021,-1.526
17112736961352777450.wav,207.908,55.297,1047.625,0.084,female,74.169,-6.721,14.453,-11.77,-8.234,-10.585,-7.968,0.115,-2.504,-4.368,-3.358,-0.711,-5.81,-1.136,-1.624,-4.217,-3.101,-6.387,-3.879
17231769176981480714.wav,147.653,37.894,716.929,0.053,male,98.197,0.372,20.643,15.223,-2.477,2.291,-1.22,-7.765,-0.023,2.367,-6.419,0.084,2.504,-4.848,-0.166,0.625,-2.673,-0.455,-1.512
Voice777.wav,209.572,53.028,853.08,0.061,female,97.749,-16.28,22.142,12.58,-1.976,1.287,-4.844,-4.667,-1.213,-4.29,-3.761,-0.233,-7.188,-6.378,-4.306,-6.705,-2.779,-3.598,-5.141
Voice966.wav,165.058,63.931,974.468,0.063,female,74.658,-4.778,19.301,12.406,6.362,5.389,-5.711,-2.841,-1.268,-5.018,-2.554,0.428,-3.012,-2.83,-1.852,-4.091,-2.375,-2.041,-2.786
12449603306152338654.wav,140.556,32.036,636.981,0.043,male,110.004,3.341,26.231,3.692,-3.83,4.014,-4.654,0.654,-1.784,-0.866,0.327,-2.957,-0.363,-3.048,-0.174,0.112,-4.323,0.223,-1.066
11536010041563306865.wav,134.911,23.942,672.086,0.047,male,112.536,-2.989,16.778,7.871,-2.347,1.662,-4.822,0.695,2.829,-0.517,-0.514,0.944,-0.534,-3.628,-0.512,-1.023,-2.929,0.372,-1.484
Voice868.wav,183.33,47.886,714.34,0.048,female,84.016,4.436,31.171,16.179,-2.641,-0.9,-9.297,-3.288,-1.857,-10.315,-5.063,-1.353,-3.53,-2.634,-4.908,-4.549,-2.365,-3.755,-1.885
Voice707.wav,204.084,69.277,768.064,0.048,female,87.455,-0.411,28.947,11.027,-6.466,-0.907,-8.104,-5.408,-4.275,-4.171,0.042,-4.49,-7.828,-2.487,-1.863,-5.12,-3.856,-3.414,-2.888
15566744786554974277.wav,216.64,60.978,876.587,0.064,female,92.741,-14.321,20.227,3.269,-12.752,-2.352,-6.357,-1.461,-1.648,-7.894,-2.472,-3.0,-8.836,-4.44,-3.862,-6.164,-4.439,-4.864,-4.226
